"","V1","V2","V3","V4","V5"
"61",0.353730636790502,0.0147251457913284,0.692736127789677,3,6
"62",0.142122489874165,-0.183134497854765,0.467379477603095,3,7
"63",0.384920186637988,-0.0335961549788855,0.803436528254862,3,8
"64",0.41428684301154,0.0473455977915838,0.781228088231496,3,9
"65",0.583077308139478,0.149323186748643,1.01683142953031,3,10
"66",0.474073173321114,0.0928452943380778,0.855301052304151,3,11
"67",0.514233414886915,0.140806628379617,0.887660201394213,3,12
"68",0.528319433843769,0.155676593674914,0.900962274012625,3,13
"69",0.309551125731828,-0.0180255105939939,0.637127762057649,3,14
"70",0.557974477652059,0.134523259984117,0.98142569532,3,15
"71",0.380806104116218,-0.0190234468313312,0.780635655063766,3,16
"72",0.262918319163434,-0.106599850583401,0.63243648891027,3,17
"73",0.337090990414288,-0.00679870645884645,0.680980687287422,3,18
"74",0.352972972463196,0.0161539388787591,0.689792006047632,3,19
"75",0.13848294033934,-0.178409537996899,0.45537541867558,3,20
"76",0.364613802023305,-0.0347066907193266,0.763934294765938,3,21
"77",0.453029949475794,0.00465470796276923,0.901405190988818,3,22
"78",0.512695592423733,0.0559915723314149,0.96939961251605,3,23
"79",0.525912170223142,0.118964709725969,0.932859630720315,3,24
"80",0.30970946796558,-0.106176772055496,0.725595707986655,3,25
"81",0.561727808850075,0.0490980985829913,1.07435751911716,3,26
"82",0.405370777890882,0.0276490427047086,0.783092513077056,3,27
"83",0.412612417039929,0.0494229748785508,0.775801859201307,3,28
"84",0.201959442721625,-0.140013834446076,0.543932719889327,3,29
"85",0.431318795814559,0.000897960556259292,0.861739631072859,3,30
"86",0.448921804841635,0.115070549114586,0.782773060568684,3,31
"87",0.238765917373645,-0.101215867033132,0.578747701780421,3,32
"88",0.484564158943823,0.0570608008427076,0.912067517044938,3,33
"89",0.245139790816609,-0.0542780972986781,0.544557678931897,3,34
"90",0.495706192153735,0.11254107234772,0.87887131195975,3,35
"91",0.282817270705499,-0.115785545944049,0.681420087355047,3,36
"92",0.192051221283359,-0.122478613413056,0.506581055979774,3,37
"93",0.358483241891603,0.0378243987264939,0.679142085056713,3,38
"94",0.270593709982413,-0.0362510533157461,0.577438473280572,3,39
"95",0.301613602368473,0.0242645235634927,0.578962681173453,3,40
"96",0.313536381347306,-0.0212872167058095,0.648359979400422,3,41
"97",0.0989603584148087,-0.143142269933208,0.341062986762825,3,42
"98",0.336094145161844,0.0080408611634768,0.664147429160212,3,43
"99",0.175220366379842,-0.135876595155564,0.486317327915248,3,44
"100",0.0791059357924327,-0.242502173351784,0.40071404493665,3,45
"101",0.117366879752288,-0.158420047453653,0.393153806958229,3,46
"102",0.133592536584618,-0.203742664511327,0.470927737680562,3,47
"103",-0.0834930160081888,-0.353409486810525,0.186423454794148,3,48
"104",0.154569239301152,-0.179549361483204,0.488687840085508,3,49
"105",0.255052237290331,-0.0942111678948238,0.604315642475486,3,50
"106",0.289415594756828,-0.0551975762833885,0.634028765797044,3,51
"107",0.29759394342657,-0.0368053649999234,0.631993251853063,3,52
"108",0.0864774735373452,-0.225012630212359,0.397967577287049,3,53
"109",0.327536594087621,-0.0802798150846824,0.735353003259924,3,54
"110",0.199275037124149,-0.0956614685253185,0.494211542773617,3,55
"111",0.211889714966528,-0.123044222496146,0.546823652429203,3,56
"112",-0.00247772389162099,-0.276692462001401,0.271737014218159,3,57
"113",0.232609118961297,-0.113871516701351,0.579089754623945,3,58
"114",0.238976388428283,-0.0435643067245146,0.521517083581081,3,59
"115",0.0288298593042238,-0.221338004153967,0.278997722762415,3,60
"116",0.265049011620485,-0.0610311972174553,0.591129220458425,3,61
"117",0.0373237735754926,-0.230858960147737,0.305506507298722,3,62
"118",0.273486619711908,-0.0523358676050883,0.599309107028903,3,63
"119",0.0634241360443799,-0.247173486673191,0.374021758761951,3,64
"120",0.352470527533822,0.00883404318835301,0.696107011879292,3,65
"121",0.243564421852387,-0.137299634053276,0.62442847775805,3,66
"122",0.292384736223244,-0.0478422350733245,0.632611707519812,3,67
"123",0.318922843047811,-0.0847907405166802,0.722636426612302,3,68
"124",0.0900497998342065,-0.228339549876124,0.408439149544537,3,69
"125",0.334452060023255,-0.0425736182421797,0.711477738288689,3,70
"126",0.422221085425737,0.063343923914872,0.781098246936602,3,71
"127",0.455771882508308,0.10529888554037,0.806244879476247,3,72
"128",0.467020164196825,0.109927407180931,0.824112921212719,3,73
"129",0.250937905080326,-0.0490327827848341,0.550908592945486,3,74
"130",0.495846153886583,0.0929466925922113,0.898745615180955,3,75
"131",0.368493846460889,0.0344601025981771,0.7025275903236,3,76
"132",0.387628550648113,0.00338544114498263,0.771871660151243,3,77
"133",0.165405302270426,-0.132348795443464,0.463159399984316,3,78
"134",0.401589413296078,0.0321377802981588,0.771041046293997,3,79
"135",0.407830901304033,0.0711780358692211,0.744483766738844,3,80
"136",0.194038507767909,-0.0765105866698715,0.464587602205689,3,81
"137",0.432221088449617,0.0855238179353555,0.778918358963879,3,82
"138",0.204616277582975,-0.102431408078729,0.511663963244678,3,83
"139",0.44357781950247,0.0807695323036441,0.806386106701296,3,84
"140",0.22906225645657,-0.0858980760726637,0.544022588985804,3,85
"141",0.216387390510681,-0.137328175905781,0.570102956927143,3,86
"142",0.27674231845735,-0.0522375353694319,0.605722172284132,3,87
"143",0.300951456337915,-0.0360639822474786,0.637966894923309,3,88
"144",0.0747675101091079,-0.225831717379956,0.375366737598172,3,89
"145",0.319328862246021,-0.068245093080132,0.706902817572174,3,90
"146",0.176385263482436,-0.158752172333498,0.511522699298371,3,91
"147",0.173545152997516,-0.212504030808002,0.559594336803033,3,92
"148",-0.0278937089456353,-0.350640027965753,0.294852610074482,3,93
"149",0.194340115435189,-0.183116320006397,0.571796550876775,3,94
"150",0.230561523156047,-0.0961198853355743,0.557242931647668,3,95
"151",0.0132128416590567,-0.26805061241429,0.294476295732403,3,96
"152",0.254886948756618,-0.0852509493898458,0.595024846903081,3,97
"153",0.0289983675692513,-0.291210484008773,0.349207219147276,3,98
"154",0.276177690370294,-0.0811482334932933,0.633503614233882,3,99
"155",0.0550429814772559,-0.275758492588573,0.385844455543085,3,100
"156",0.353022736186296,-0.0130902842174204,0.719135756590013,3,101
"157",0.363968347877863,0.00559965694398168,0.722337038811745,3,102
"158",0.149747038676123,-0.178409801819904,0.47790387917215,3,103
"159",0.384200908831954,-0.0349029443588274,0.803304762022736,3,104
"160",0.391758768145934,0.0634560310864575,0.72006150520541,3,105
"161",0.181972895481421,-0.144034096185808,0.50797988714865,3,106
"162",0.425089991661771,0.00857192701728182,0.84160805630626,3,107
"163",0.187882561955846,-0.104185518263883,0.479950642175575,3,108
"164",0.432884166141427,0.0549114853369493,0.810856846945905,3,109
"165",0.222137603912943,-0.163934533916733,0.608209741742619,3,110
"166",0.307835500125815,-0.0170717114077109,0.63274271165934,3,111
"167",0.0933792565739109,-0.192829568746432,0.379588081894253,3,112
"168",0.329700244464753,-0.0234565153208242,0.682857004250331,3,113
"169",0.106462422736567,-0.198374564069866,0.411299409543,3,114
"170",0.341724951549521,-0.0129626735337836,0.696412576632826,3,115
"171",0.1280625106891,-0.203802072098006,0.459927093476206,3,116
"172",0.129593792199939,-0.120134017238527,0.379321601638406,3,117
"173",0.366326920551349,0.0586036894845067,0.674050151618192,3,118
"174",0.157759513808766,-0.155752755276573,0.471271782894105,3,119
"175",0.164151355080014,-0.125779003309382,0.454081713469409,3,120
"176",0.308605514741862,-0.00247722873172196,0.619688258215446,4,1
"177",0.438428258402928,0.0655602650640536,0.811296251741803,4,2
"178",0.36717798556374,0.0357419378063956,0.698614033321085,4,3
"179",0.391615273132178,0.0682200186666053,0.71501052759775,4,4
"180",0.399136605639365,0.0737774493385279,0.724495761940202,4,5
"181",0.238158064071339,-0.0459704408777147,0.522286569020393,4,6
"182",0.420010203335279,0.0559420125056143,0.784078394164944,4,7
"183",0.300506465741612,-0.0474599945455529,0.648472926028776,4,8
"184",0.220109665860423,-0.0976549947118326,0.537874326432678,4,9
"185",0.253535913990583,-0.0462644900225888,0.553336318003755,4,10
"186",0.263932718078473,-0.040336759157932,0.568202195314878,4,11
"187",0.101020856089189,-0.171995143813727,0.374036855992105,4,12
"188",0.283430824596959,-0.0634053026162645,0.630266951810182,4,13
"189",0.357791592603985,-0.0310118677338421,0.746595052941812,4,14
"190",0.386774457788488,-0.005499477683444,0.779048393260421,4,15
"191",0.392380313337611,0.029788566380789,0.754972060294434,4,16
"192",0.23341792682538,-0.124546953847636,0.591382807498396,4,17
"193",0.417951775643696,-0.01900530921889,0.854908860506282,4,18
"194",0.314569109560115,-0.0197027703992024,0.648840989519433,4,19
"195",0.322038260237472,-0.00566477882963762,0.649741299304582,4,20
"196",0.161881297205589,-0.140703969625998,0.464466564037177,4,21
"197",0.340143968860726,-0.035263441449697,0.715551379171149,4,22
"198",0.343640109429932,0.0375988959060473,0.649681322953816,4,23
"199",0.185988986331358,-0.112086033458659,0.484064006121376,4,24
"200",0.36701906458235,-0.00412741936598349,0.738165548530683,4,25
"201",0.190713867712419,-0.0843208209371842,0.465748556362022,4,26
"202",0.372455397269841,0.0272511777117478,0.717659616827933,4,27
"203",0.214470219689024,-0.129986239226217,0.558926678604265,4,28
"204",0.433777852149807,0.073498995135909,0.794056709163706,4,29
"205",0.343572321505714,-0.00538543574741407,0.692530078758842,4,30
"206",0.385632827418821,0.0550412807747184,0.716224374062923,4,31
"207",0.404831034605581,0.0622587667745509,0.747403302436611,4,32
"208",0.232176928635824,-0.0640453295266825,0.52839918679833,4,33
"209",0.418818425101782,0.052409223518987,0.785227626684576,4,34
"210",0.483406404717899,0.093448964549493,0.873363844886305,4,35
"211",0.513346004357411,0.121757007378973,0.904935001335849,4,36
"212",0.52172082328923,0.151103620105811,0.892338026472648,4,37
"213",0.358662531806173,0.010215997029235,0.707109066583111,4,38
"214",0.546834580547892,0.115986244038331,0.977682917057454,4,39
"215",0.441819055177508,0.0914703138437982,0.792167796511217,4,40
"216",0.452881552399037,0.0999780624211258,0.805785042376948,4,41
"217",0.288135409451195,-0.0222885834822657,0.598559402384656,4,42
"218",0.46697398427043,0.0832471586377153,0.850700809903144,4,43
"219",0.471206524143865,0.139928168545632,0.802484879742097,4,44
"220",0.310680776924704,0.00716192966986873,0.614199624179539,4,45
"221",0.493951266282492,0.116153873188773,0.87174865937621,4,46
"222",0.316960681489665,0.0245429019211913,0.609378461058138,4,47
"223",0.501973138721283,0.140610672126716,0.86333560531585,4,48
"224",0.340247477519808,-0.00241792128059798,0.682912876320214,4,49
"225",0.323685342362439,-0.0451723352307858,0.692543019955664,4,50
"226",0.379115559622353,0.0180443895207321,0.740186729723974,4,51
"227",0.395518431604837,0.0572647144843072,0.733772148725368,4,52
"228",0.226644145082554,-0.100179632510266,0.553467922675374,4,53
"229",0.408359520725976,0.00391783344031654,0.812801208011635,4,54
"230",0.293502056962385,-0.0367905630870154,0.623794677011785,4,55
"231",0.293353002856843,-0.0415511571455339,0.628257162859219,4,56
"232",0.13941629526349,-0.162486708507991,0.44131929903497,4,57
"233",0.307651273197106,-0.062037786999826,0.677340333394039,4,58
"234",0.339018720516853,0.0361920726133741,0.641845368420332,4,59
"235",0.175485861230488,-0.109456534732699,0.460428257193675,4,60
"236",0.361249209545875,0.0069784111465237,0.715520007945227,4,61
"237",0.186300387007529,-0.0892335134372748,0.461834287452333,4,62
"238",0.3776364971321,0.0409419596277594,0.714331034636441,4,63
"239",0.210058598041185,-0.119270070446516,0.539387266528885,4,64
"240",0.432739705114384,0.0315664323821994,0.833912977846568,4,65
"241",0.438672605677115,0.0656094686737659,0.811735742680463,4,66
"242",0.279220636657568,-0.0849753767385721,0.643416650053708,4,67
"243",0.454880956029519,0.0137872250783231,0.895974686980715,4,68
"244",0.46524478676284,0.101450639889299,0.829038933636381,4,69
"245",0.306922417358594,-0.0624951453830532,0.676339980100241,4,70
"246",0.493677275574896,0.048770717579901,0.93858383356989,4,71
"247",0.310920563648134,-0.015014320497766,0.636855447794034,4,72
"248",0.501037359147148,0.098529433302412,0.903545284991883,4,73
"249",0.340873551193978,-0.0722697760061993,0.754016878394155,4,74
"250",0.395467174915419,0.0686475438380145,0.722286805992824,4,75
"251",0.235207199197795,-0.0786205559133163,0.549034954308906,4,76
"252",0.414557758936082,0.0316732609163933,0.797442256955771,4,77
"253",0.242528686644175,-0.0511124504022564,0.536169823690607,4,78
"254",0.421248478877748,0.0625873147878946,0.779909642967602,4,79
"255",0.261948117357352,-0.0914385059535023,0.615334740668206,4,80
"256",0.261058023184603,-0.0100680259190165,0.532184072288223,4,81
"257",0.444088829162666,0.103628819022025,0.784548839303308,4,82
"258",0.286952364265936,-0.0635385328180844,0.637443261349956,4,83
"259",0.290758088143161,-0.0197451138856042,0.601261290171925,4,84
"260",0.264731751918946,-0.0263029028651374,0.555766406703029,4,85
"261",0.198580668727424,-0.10990593509714,0.507067272551988,4,86
"262",0.22230849044649,-0.0541002976510294,0.498717278544009,4,87
"263",0.234079006227819,-0.0910193963682674,0.559177408823905,4,88
"264",0.0698781796158603,-0.180337788706905,0.320094147938625,4,89
"265",0.249408584494389,-0.0622710246569509,0.561088193645728,4,90
"266",0.325855843423513,0.011397450845525,0.640314236001502,4,91
"267",0.349572564026293,0.0436515104123736,0.655493617640213,4,92
"268",0.356604919806965,0.0440511425127875,0.669158697101142,4,93
"269",0.196210657360132,-0.067108265420498,0.459529580140761,4,94
"270",0.376881021858145,0.0289166900275358,0.724845353688753,4,95
"271",0.283966420265534,-0.00344270029529659,0.571375540826364,4,96
"272",0.294128844012866,-0.0295440847787298,0.617801772804461,4,97
"273",0.131277053581354,-0.121624410785678,0.384178517948385,4,98
"274",0.309346369663755,-0.00979837450670112,0.628491113834211,4,99
"275",0.313867700508215,0.0255715556215759,0.602163845394854,4,100
"276",0.154246904545284,-0.0767629679572128,0.38525677704778,4,101
"277",0.332068636404126,0.0309682913871253,0.633168981421126,4,102
"278",0.161385494603602,-0.0967605067350162,0.419531495942221,4,103
"279",0.339314220926528,0.0253654585399937,0.653262983313063,4,104
"280",0.179548540874126,-0.0908132775720638,0.449910359320316,4,105
"281",0.182569547350821,-0.122812960375672,0.487952055077315,4,106
"282",0.21090850411917,-0.0758348054860448,0.497651813724384,4,107
"283",0.219812248586934,-0.0766889921338764,0.516313489307745,4,108
"284",0.0581934802406967,-0.199692297095424,0.316079257576818,4,109
"285",0.240089372780964,-0.0951575745936274,0.575336320155556,4,110
"286",0.144089691449382,-0.138412491658379,0.426591874557143,4,111
"287",0.154692788111617,-0.166608397257033,0.475993973480267,4,112
"288",-0.00768735015692717,-0.271611654905852,0.256236954591997,4,113
"289",0.167220016303738,-0.15191500919588,0.486355041803357,4,114
"290",0.175669735641256,-0.100486007753464,0.451825479035977,4,115
"291",0.0153667329940237,-0.215603251260367,0.246336717248414,4,116
"292",0.194060743101715,-0.0975450073615317,0.485666493564961,4,117
"293",0.0239196282684822,-0.237423136716399,0.285262393253363,4,118
"294",0.203114435836187,-0.104283833966918,0.510512705639292,4,119
"295",0.0424168613243768,-0.233217519450931,0.318051242099685,4,120
"296",0.273723407477907,-0.0507338491470448,0.598180664102858,4,121
"297",0.281098581696553,-0.0410514090382824,0.603248572431389,4,122
"298",0.120937329440984,-0.170117808449338,0.411992467331305,4,123
"299",0.299948501493632,-0.0661089399905535,0.666005942977817,4,124
"300",0.302274957123047,0.00231118007967135,0.602238734166422,4,125
"301",0.144685837540734,-0.141678805155713,0.431050480237181,4,126
"302",0.324721547388273,-0.0369169616014087,0.686360056377954,4,127
"303",0.149442618294122,-0.118096115781592,0.416981352369837,4,128
"304",0.329793783228907,-0.00933350422422458,0.668921070682038,4,129
"305",0.172078333198717,-0.16154606505973,0.505702731457164,4,130
"306",0.237840447598669,-0.0522289959520373,0.527909891149375,4,131
"307",0.0782462856262541,-0.173959768101802,0.33045233935431,4,132
"308",0.255913853224879,-0.0580599949712221,0.569887701420979,4,133
"309",0.0858064901924904,-0.181284947922718,0.352897928307699,4,134
"310",0.263532605542384,-0.0540991580242811,0.581164369109049,4,135
"311",0.103962498932648,-0.18704053200369,0.394965529868986,4,136
"312",0.106736404296018,-0.121606777740731,0.335079586332766,4,137
"313",0.283894680283322,-0.000978372990238507,0.568767733556882,4,138
"314",0.126859778692186,-0.148927116441475,0.402646673825848,4,139
"315",0.131917207125317,-0.131580875406499,0.395415289657133,4,140
"316",0.30825834499215,-0.0224967901769773,0.639013480161278,4,141
"317",0.339570259559666,0.0280039462312669,0.651136572888065,4,142
"318",0.353224700170404,0.0232774601927845,0.683171940148024,4,143
"319",0.185493940972623,-0.0886467328354773,0.459634614780723,4,144
"320",0.371273521148121,0.0215034897855335,0.721043552510709,4,145
"321",0.273868606127858,-0.0516505337291126,0.599387745984828,4,146
"322",0.288959957274446,-0.0775537587546853,0.655473673303578,4,147
"323",0.12121549553808,-0.178030926730237,0.420461917806397,4,148
"324",0.294406357573776,-0.056535828329329,0.645348543476881,4,149
"325",0.306812609461813,-0.0211210831956974,0.634746302119323,4,150
"326",0.142428292477569,-0.125911482373905,0.410768067329044,4,151
"327",0.323560839429823,-0.000995778647058965,0.648117457506704,4,152
"328",0.153743919421996,-0.151774012853457,0.45926185169745,4,153
"329",0.336935951908422,-0.0106616883283604,0.684533592145205,4,154
"330",0.170834895973552,-0.129225929783718,0.470895721730822,4,155
"331",0.399658200742403,0.0656833100131034,0.733633091471703,4,156
"332",0.410008840475486,0.0688302915953019,0.75118738935567,4,157
"333",0.245741441506752,-0.0453965372401334,0.536879420253637,4,158
"334",0.426165625303498,0.0578207990510346,0.794510451555961,4,159
"335",0.427962712573216,0.109729972452268,0.746195452694165,4,160
"336",0.26805252961543,-0.015548994718216,0.551654053949077,4,161
"337",0.449759515359593,0.0878137797473905,0.811705250971795,4,162
"338",0.273917569765589,-0.00289628615019044,0.550731425681369,4,163
"339",0.456476135413585,0.107515172618213,0.805437098208958,4,164
"340",0.295946669506723,-0.0285426929809058,0.620436031994351,4,165
"341",0.366630334300404,0.0397105594968222,0.693550109103986,4,166
"342",0.203538950686495,-0.0677822368917832,0.474860138264772,4,167
"343",0.382565981279689,0.0503925161289496,0.714739446430429,4,168
"344",0.213623016799474,-0.0827525523820752,0.509998585981024,4,169
"345",0.393290301628147,0.0483738117443328,0.738206791511962,4,170
"346",0.229684958409708,-0.0706541933448306,0.530024110164247,4,171
"347",0.231558192090783,-0.0275550045154815,0.490671388697047,4,172
"348",0.409982234068965,0.0969853469572232,0.722979121180707,4,173
"349",0.250775679236774,-0.0320614102504105,0.533612768723958,4,174
"350",0.256960612546745,-0.0258592391498851,0.539780464243374,4,175
"351",0.256558388605478,-0.0614470032114764,0.574563780422432,4,176
"352",0.262194274580286,-0.0648900495635658,0.589278598724137,4,177
"353",0.103166515994614,-0.18461986418373,0.390952896172959,4,178
"354",0.274595711012779,-0.0831697494363395,0.632361171461898,4,179
"355",0.292607962515016,-0.00203806691881997,0.587253991948852,4,180
"356",0.131065612148481,-0.1389564468435,0.401087671140462,4,181
"357",0.315460105331522,-0.0273368347501806,0.658257045413225,4,182
"358",0.139088267735775,-0.126818802484358,0.404995337955907,4,183
"359",0.326675098644421,-0.00396639463878201,0.657316591927624,4,184
"360",0.162946948469929,-0.153689607763998,0.479583504703857,4,185
"361",0.22991872109348,-0.0870970438498963,0.546934486036856,4,186
"362",0.0658208294247191,-0.20726298414745,0.338904642996888,4,187
"363",0.241290357903206,-0.0835517343105366,0.566132450116949,4,188
"364",0.0781953159870423,-0.221307848940793,0.377698480914877,4,189
"365",0.247982328221178,-0.0907992926792804,0.586763949121637,4,190
"366",0.0888774693346053,-0.217304980566435,0.395059919235645,4,191
"367",0.094255031558831,-0.159070583723061,0.347580646840723,4,192
"368",0.274949303954119,-0.0237989052839561,0.573697513192193,4,193
"369",0.11455339319474,-0.165093761492237,0.394200547881717,4,194
"370",0.122738227326957,-0.159656210766819,0.405132665420733,4,195
"371",0.353611442749555,0.0327921857950577,0.674430699704053,4,196
"372",0.193520492813088,-0.108739001828696,0.495779987454873,4,197
"373",0.373756828617324,0.000357222154682257,0.747156435079967,4,198
"374",0.200332586840652,-0.0859750724689134,0.486640246150218,4,199
"375",0.381058132361829,0.0282969418883302,0.733819322835327,4,200
"376",0.220987127838464,-0.121600326616252,0.563574582293179,4,201
"377",0.21945265170607,-0.043433588444918,0.482338891857059,4,202
"378",0.400682284981774,0.066857059789507,0.734507510174041,4,203
"379",0.243782382523557,-0.0956306006007188,0.583195365647832,4,204
"380",0.247309586964711,-0.0552649503192521,0.549884124248674,4,205
"381",0.156339845216247,-0.103365506309577,0.416045196742072,4,206
"382",0.335172381826439,0.025519023588409,0.644825740064469,4,207
"383",0.175847725183715,-0.119380556058642,0.471076006426073,4,208
"384",0.182965281732429,-0.102622391876802,0.468552955341659,4,209
"385",0.201281411221043,-0.049260516246204,0.451823338688291,4,210
"386",0.346642784949136,0.0246789059767577,0.668606663921513,5,1
"387",0.288512325100901,-0.0195218295028929,0.596546479704696,5,2
"388",0.309826992399505,0.0170848508378773,0.602569133961133,5,3
"389",0.31812454760478,0.0138515340036669,0.622397561205893,5,4
"390",0.186755257841072,-0.0744281015636659,0.447938617245811,5,5
"391",0.333179418296004,0.00800642211990088,0.658352414472107,5,6
"392",0.394443440782571,0.0439725799094594,0.744914301655683,5,7
"393",0.414337859867319,0.0645591394079526,0.764116580326685,5,8
"394",0.419391473320556,0.0830579947732014,0.755724951867911,5,9
"395",0.290843406470318,-0.0225082889334289,0.604195101874065,5,10
"396",0.43797057007213,0.0549948530751181,0.820946287069142,5,11
"397",0.359243547888655,0.0434707464990091,0.675016349278301,5,12
"398",0.366180218943629,0.0467538289268254,0.685606608960433,5,13
"399",0.23624726456256,-0.0450466699086965,0.517541199033816,5,14
"400",0.38045352957063,0.0357046725814191,0.725202386559842,5,15
"401",0.382306302363636,0.0805879464077541,0.684024658319518,5,16
"402",0.254612542543114,-0.0195207988948849,0.528745883981113,5,17
"403",0.399349239770767,0.0608373115797559,0.737861167961779,5,18
"404",0.259259355777083,-0.00872828748453242,0.527246999038698,5,19
"405",0.404427978213662,0.0760934222464763,0.732762534180849,5,20
"406",0.276447173993932,-0.0312714184086223,0.584165766396486,5,21
"407",0.277248268119983,-0.0545825973231155,0.609079133563081,5,22
"408",0.303976200785021,-0.0214398066406059,0.629392208210647,5,23
"409",0.31055558835248,-0.0018976943058614,0.623008871010821,5,24
"410",0.180940353597752,-0.11436843479627,0.476249141991774,5,25
"411",0.328587208462271,-0.0343401061847367,0.691514523109279,5,26
"412",0.245863188168859,-0.0522107258944725,0.54393710223219,5,27
"413",0.252375324410957,-0.0510332521718012,0.555783900993714,5,28
"414",0.123398243578386,-0.148094928819678,0.39489141597645,5,29
"415",0.264387770177392,-0.0668693790270667,0.595644919381851,5,30
"416",0.271838907981568,-0.00669521050840821,0.550373026471545,5,31
"417",0.1435794023904,-0.113484379385965,0.400643184166766,5,32
"418",0.289364159522951,-0.0297442801674245,0.608472599213326,5,33
"419",0.149137557290839,-0.103508198751258,0.401783313332935,5,34
"420",0.29590596588592,-0.0139316135807234,0.605743545352563,5,35
"421",0.167036233958299,-0.128562980085254,0.462635448001851,5,36
"422",0.353164487397273,-0.00835159582013439,0.714680570614681,5,37
"423",0.358305990556405,0.0149884973473398,0.701623483765471,5,38
"424",0.23027886797487,-0.0997251704307599,0.560282906380499,5,39
"425",0.374495851158397,-0.0201424314123368,0.76913413372913,5,40
"426",0.376106175558751,0.0414434275427411,0.710768923574762,5,41
"427",0.249775178778461,-0.081960945767118,0.58151130332404,5,42
"428",0.396322478829384,0.000514663745924182,0.792130293912843,5,43
"429",0.252885499165345,-0.0497319989715295,0.55550299730222,5,44
"430",0.400231577691072,0.0331700743760372,0.767293081006107,5,45
"431",0.273527499256027,-0.0946591321153989,0.641714130627453,5,46
